Segmento;codigo;Produto;Suporte;Transferencia Telefone;Transferencia Blip
CFTV;490;iNVD 9032 R FT;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;iNVD 9064 FTU;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;iNVD 9116 PE FTU;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;iNVD 9132 PE FT;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;iNVD 9164 FT;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;iNVD 9216 PE FT;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;iNVD 9232 PE FT;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;iNVD 9264 FT;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;iNVU 7148 M2 FT;Sim;seguranca_linha_future_tmr;Seguranca Linha Future / TMR
CFTV;490;iNVU 7148 M3 FT;Sim;seguranca_linha_future_tmr;Seguranca Linha Future / TMR
CFTV;490;iNVU 90128 M1 FT;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;iNVU 91128 M1 FT;Sim;seguranca_linha_future_tmr;Seguranca Linha Future / TMR
CFTV;490;iNVU 91128 M2 FT;Sim;seguranca_linha_future_tmr;Seguranca Linha Future / TMR
CFTV;490;iNVU 91128 M4 FT;Sim;seguranca_linha_future_tmr;Seguranca Linha Future / TMR
CFTV;490;iNVU 9164 M1 FT;Sim;seguranca_linha_future_tmr;Seguranca Linha Future / TMR
CFTV;490;iNVU 9164 M2 FT;Sim;seguranca_linha_future_tmr;Seguranca Linha Future / TMR
CFTV;490;iNVU 9164 M3 FT;Sim;seguranca_linha_future_tmr;Seguranca Linha Future / TMR
CFTV;490;iNVU 9164 M4 FT;Sim;seguranca_linha_future_tmr;Controle de Acesso Condominial Analógico
CFTV;458;IP UTILITY;Sim;seguranca_cftv;Seguranca SC
CFTV;493;ISI 1001;Sim;varejo_casa_inteligente;Linha Izy
CFTV;458;ISIC;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;ISIC 4;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;ISIC 5;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;ISIC 6;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;ISIC LITE;Sim;seguranca_cftv;Seguranca SC
CFTV;493;IST 1001;Sim;varejo_casa_inteligente;Varejo Casa Inteligente
CFTV;493;ISW 1001;Sim;varejo_casa_inteligente;Linha Izy
CFTV;458;ITS;Nâo;seguranca_cftv;Seguranca SC
CFTV;493;IZC 1003;Sim;varejo_casa_inteligente;Varejo Casa Inteligente
CFTV;493;IZC 1004;Sim;varejo_casa_inteligente;Varejo Casa Inteligente
CFTV;493;IZC 1005;Sim;varejo_casa_inteligente;Varejo Casa Inteligente
CFTV;458;KS 1042;Sim;seguranca_cftv;Seguranca SC
CFTV;490;MCT 9008;Sim;seguranca_linha_future_tmr;Seguranca Linha Future / TMR
CFTV;458;MHDX 1004;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 1008;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 1016;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 1032;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 1104;Sim;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 1104-C;Sim;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 1108;Sim;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 1108-C;Sim;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 1116;Sim;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 1116-C;Sim;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 1132;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 1204;Sim;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 1208;Sim;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 1216;Sim;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 1304;Sim;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 1308;Sim;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 1316;Sim;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 3004;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 3008;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 3016;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 3104;Sim;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 3104-C;Sim;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 3108;Sim;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 3108-C;Sim;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 3116;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 3132;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 5016;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 504;Sim;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 508;Sim;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 5108 4K;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 5116 4K;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 5208;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 5216;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 7116;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;MHDX 7132;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;MIC 1050;Sim;seguranca_cftv;Seguranca SC
CFTV;458;MIC 3050;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;MIC 3070;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;MIC 3080;Sim;seguranca_cftv;Seguranca SC
CFTV;490;Mobile Server 2;Sim;seguranca_cftv;Seguranca SC
CFTV;490;Mobile View 2;Sim;seguranca_cftv;Seguranca SC
CFTV;490;Monitor profissional � Video Wall;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MoovSec;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MSO 7008 W I5;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MSO 7008 W I7;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MSO 7016 W I5;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MSO 7016 W I7;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MTC 9000;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 1105;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 1105 G;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 1105 W;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 1204;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 1404;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 3004;Nâo;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 3204 GW;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 3204 W;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 3404 G;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 3404 GW;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 5004;Nâo;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 5004 G;Nâo;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 5016;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 5106 G;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 5106 GW;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 5106 W;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 5204 GW;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 5208 GW;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVD 5404 GW;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVT 1027;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MVT 9007 T;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MWL 7249;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;MWL 7255;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;458;NVD 1008;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;NVD 1008 P;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;NVD 1108;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;NVD 1204;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;NVD 1208;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;NVD 1216;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;NVD 1232;Sim;seguranca_cftv;Seguranca SC
CFTV;458;NVD 1304;Sim;seguranca_cftv;Seguranca SC
CFTV;458;NVD 1308;Sim;seguranca_cftv;Seguranca SC
CFTV;458;NVD 1316;Sim;seguranca_cftv;Seguranca SC
CFTV;458;NVD 1404;Sim;seguranca_cftv;Seguranca SC
CFTV;458;NVD 1404 P;Sim;seguranca_cftv;Seguranca SC
CFTV;458;NVD 1408;Sim;seguranca_cftv;Seguranca SC
CFTV;458;NVD 1408 P;Sim;seguranca_cftv;Seguranca SC
CFTV;458;NVD 1416;Sim;seguranca_cftv;Seguranca SC
CFTV;458;NVD 1432;Sim;seguranca_cftv;Seguranca SC
CFTV;458;NVD 1516;Sim;seguranca_cftv;Seguranca SC
CFTV;458;NVD 1516 P;Sim;seguranca_cftv;Seguranca SC
CFTV;458;NVD 3000;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;NVD 3000 P;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;NVD 3016;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;NVD 3016 P;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;NVD 3108 P;Sim;seguranca_cftv;Seguranca SC
CFTV;458;NVD 3116;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;NVD 3116 P;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;NVD 3204 P;Sim;seguranca_cftv;Seguranca SC
CFTV;458;NVD 3208 P;Sim;seguranca_cftv;Seguranca SC
CFTV;458;NVD 3308 P;Sim;seguranca_cftv;Seguranca SC
CFTV;458;NVD 3316;Sim;seguranca_cftv;Seguranca SC
CFTV;458;NVD 3332;Sim;seguranca_cftv;Seguranca SC
CFTV;458;NVD 5016 4K;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;NVD 5124;Sim;seguranca_cftv;Seguranca SC
CFTV;490;NVD 70128;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;458;NVD 7032;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;NVD 7132;Sim;seguranca_cftv;Seguranca SC
CFTV;490;Painel de led - LED 5012 FI;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 5015 FI;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 5025 FI;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 5030 FI;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 5030 FO;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 5040 FO;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 5067 FO;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 5080 FO;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 5100 FO;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7012 FI;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7015 FI;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7020 RI;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7025;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7026 RI;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7030 FI;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7030 RI;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7030 RO;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7039 RI;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7039 RO;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7048 RO;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7067 FO;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;Painel de led - LED 7080 FO;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;PC Stream Manager;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;RAD 4300 FT;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;RAD 7300 FT;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;RAD 7350 FT;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;RAD 7450 FT;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;458;SIM LINUX;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;SIM LITE;Nâo;seguranca_cftv;Seguranca SC
CFTV;490;SIM Mobile 2;Sim;seguranca_linha_future_tmr;Seguranca Linha Future / TMR
CFTV;458;SIM NEXT;Sim;seguranca_cftv;Seguranca SC
CFTV;458;SIM Play;Sim;seguranca_cftv;Seguranca SC
CFTV;458;SIM PLUS MAC;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;SIM PLUS WINDOWS;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;SIM WINDOWS;Nâo;seguranca_cftv;Seguranca SC
CFTV;490;STDi 7000;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;STDi 7086;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SVD 7009;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SVR 7016 IA;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SVR 7116 IA;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SVR 7132 IA;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SVR 7132 PE;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SVR 7164;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SVR 9164 IA;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SVS 7016 R FT;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SVS 7036 R FT;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SVS 7116 R FT;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SVS 9124 FO FT;Sim;seguranca_linha_future_tmr;Seguranca Linha Future / TMR
CFTV;490;SWL 7049;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;SWL 7055;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;TDi 7865;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;TDi 7875;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;TDi 7886;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;TDi 9865;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;TDi 9875;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;490;TDi 9886;Sim;seguranca_linha_future_tmr;Linha Future / TMR
CFTV;458;TESTER 1000 P;Sim;seguranca_cftv;Seguranca SC
CFTV;458;TESTER 3000 MT;Sim;seguranca_cftv;Seguranca SC
CFTV;458;Tester 3000 RJ45;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VB 1004 WP;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VB 1008 WP;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VB 1016 WP;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VB 1104 WP;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VB 3001 WP;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VB 3004 WP;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VB 3008 WP;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VB 3016;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VB 3016 WP;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VB 3104 WP;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VB 500 P;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VB 501 P;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VB 501 P G2;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VB 502 B;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VB 503 B;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VB 503 B G2;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VBOX 1000;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VBOX 1100;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VBOX 1100 E;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VBOX 1100 E BLACK;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VBOX 3000 B;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VBOX 3000 D;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VBOX 5000 E;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VBP 04C;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VBP 08C;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VBP 16C;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VBP A 04C;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VBP A 08C;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VBP A 16C;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VBP A 16C FULL HD;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VBP A04C FULL HD;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VBP A08C FULL HD;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 16D1 480H;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 16D1 480M;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 16E 480;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 16E 480C;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 16H 480;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 16M 480;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 16S 480;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 16S 480 St;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 3004;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 3008;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 3016;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 3104;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 3108;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 3116;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 32M 960;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 4D1 120M;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 4E 120;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 4E 120C;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 4H 120;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 4S 120;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 4S 120 St;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 5004;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 5008;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 5008;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 5016;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 5024;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 5032;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 8D1 240M;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 8E 240;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VD 8E 240C;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VEX 1002 Splitter;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VEX 1050 HDMI;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VEX 1050 USB;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VEX 3004 SPLITTER;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VEX 3004 SWITCH;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VEX 3060 KVM;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VEX 3120 HDMI;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHC 1120 B;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHC 1120 D;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1010 B;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1010 B G3;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1010 B G4;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1010 B G5;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1010 B G6;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1010 D;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1010 D G3;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1010 D G4;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1010 D G5;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1010 D G6;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1015 B;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1015 B G7;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1015 D;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1015 D G7;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1020 B;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1020 D;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1120 B;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1120 B G2;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1120 B G2 LT;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1120 B G3;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1120 B G3;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1120 B G4;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1120 B G5;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1120 B G6;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1120 D;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1120 D FULL COLOR;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1120 D G2;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1120 D G2 LT;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1120 D G3;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1120 D G4;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1120 D G5;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1120 D G6;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1120 D G7;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1120 FULL COLOR;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1130 B G7;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1220 B;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1220 B Full Color +;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1220 B G3;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1220 B G4 Full HD;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1220 B G5;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1220 B G6 BLACK;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1220 BLACK;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1220 D;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1220 D BLACK;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1220 D Full Color;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1220 D Full Color +;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1220 D Full Color G8;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1220 D G3;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1220 D G4 Full HD;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1220 D G5;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1220 D G6;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1220 D MIC;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1220 Full Color;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1230 B G7;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1230 B G8;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1230 BLACK;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1420 B;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1420 B G6;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1420 D;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1420 D G6;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1520 D G7;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 1530 B G7;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 3012 SD;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 3020 B;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 3020 D;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 3020 D FULL HD;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 3020 SD;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 3030 B;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 3030 B FULL HD;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 3030 VF;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 3115 SD;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 3120 B;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 3120 B G3;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 3120 B G4;Nâo;seguranca_cftv;Seguranca SC
CFTV;458;VHD 3120 B G6;Sim;seguranca_cftv;Seguranca SC
CFTV;458;VHD 3120 B G7;Sim;seguranca_cftv;Seguranca SC
